Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Future,21,13.2.1,ssp370,2.49E-05,6.316737086,1.09E-05,20.03735208,3.12E-06,-19.77538995,6.03E-05,7.521863566,2.50E-05,2.431423911
mid-term Future,21,13.2.1,ssp370,2.08E-05,-10.97899824,7.46E-06,-18.24099434,3.34E-06,-14.12971098,4.71E-05,-16.10509644,2.54E-05,3.879866164
long-term Future,21,13.2.1,ssp370,2.29E-05,-2.217965573,7.83E-06,-14.20287149,3.46E-06,-11.26968902,4.88E-05,-12.98912788,3.12E-05,27.87670704
near-term Future,21,13.3.1,ssp370,2.30E-05,-1.950780861,6.78E-06,12.37811919,1.30E-05,2.225755181,4.19E-05,2.917789941,3.01E-05,-11.79280171
mid-term Future,21,13.3.1,ssp370,2.22E-05,-5.427539349,5.05E-06,-16.32896726,8.80E-06,-31.00741286,3.98E-05,-2.315245423,3.51E-05,2.719687934
long-term Future,21,13.3.1,ssp370,2.17E-05,-7.411854714,4.89E-06,-18.92941244,9.78E-06,-23.31681128,3.22E-05,-20.88233826,3.99E-05,16.82919575
near-term Future,21,13.4.1,ssp370,2.44E-05,-2.118907869,3.06E-06,-12.92819095,1.74E-05,1.51609797,5.02E-05,2.655187495,2.66E-05,-10.8161397
mid-term Future,21,13.4.1,ssp370,2.23E-05,-10.39075851,3.08E-06,-12.50354026,1.36E-05,-20.56256963,4.26E-05,-12.91220261,2.98E-05,0.153744064
long-term Future,21,13.4.1,ssp370,2.12E-05,-15.14421254,2.60E-06,-25.963065,1.28E-05,-25.17227241,3.68E-05,-24.60327862,3.20E-05,7.411495622
near-term Future,21,13.4.2,ssp370,3.15E-05,-3.286931291,3.81E-06,-6.477917434,1.27E-05,-21.70853053,7.12E-05,0.885821736,3.78E-05,-2.853962911
mid-term Future,21,13.4.2,ssp370,2.88E-05,-11.4339292,4.27E-06,4.788655948,1.14E-05,-29.23688673,5.92E-05,-16.00490721,4.00E-05,2.873365229
long-term Future,21,13.4.2,ssp370,2.67E-05,-17.9075256,3.10E-06,-23.88382586,8.52E-06,-47.28223413,5.16E-05,-26.87277657,4.29E-05,10.42502143
near-term Future,21,13.5.1,ssp370,3.45E-05,-0.548236025,4.28E-06,1.389161638,2.96E-06,-24.10215633,8.06E-05,-1.991483894,4.99E-05,3.685220657
mid-term Future,21,13.5.1,ssp370,3.13E-05,-9.769052267,2.93E-06,-30.59129321,1.55E-06,-60.31545156,6.95E-05,-15.56773838,5.11E-05,6.214060335
long-term Future,21,13.5.1,ssp370,3.12E-05,-10.20966917,2.58E-06,-38.99072017,3.71E-06,-4.789187515,5.99E-05,-27.15179882,5.82E-05,20.99056214
near-term Future,21,13.5.2,ssp370,3.85E-05,2.204909176,3.20E-06,-21.6111349,1.67E-05,5.244351313,8.20E-05,0.113289822,5.15E-05,6.732046739
mid-term Future,21,13.5.2,ssp370,3.55E-05,-5.766860023,4.36E-06,6.722697588,1.12E-05,-29.12609997,7.18E-05,-12.40938461,5.42E-05,12.50708269
long-term Future,21,13.5.2,ssp370,3.26E-05,-13.45774531,3.16E-06,-22.58444318,1.19E-05,-24.86452712,6.06E-05,-26.07744377,5.43E-05,12.71183519
near-term Future,21,13.6.1,ssp370,5.35E-05,-2.001554333,2.97E-06,-17.55756215,2.75E-05,6.289039996,0.000104353,-7.355490621,7.84E-05,4.018829864
mid-term Future,21,13.6.1,ssp370,4.75E-05,-12.86525428,3.04E-06,-15.66342458,1.77E-05,-31.35248718,9.09E-05,-19.3389115,7.81E-05,3.542995967
long-term Future,21,13.6.1,ssp370,4.23E-05,-22.471416,1.95E-06,-45.99754275,1.75E-05,-32.15872996,7.27E-05,-35.48966045,7.67E-05,1.696455448
near-term Future,21,13.6.2,ssp370,6.04E-05,-0.21485379,1.83E-05,-9.574297906,3.46E-05,4.865520422,9.91E-05,-4.395850792,8.92E-05,5.563836938
mid-term Future,21,13.6.2,ssp370,4.87E-05,-19.57624108,1.75E-05,-13.37775772,2.16E-05,-34.47316997,7.47E-05,-27.95073545,8.11E-05,-4.057220301
long-term Future,21,13.6.2,ssp370,4.38E-05,-27.60861218,1.35E-05,-33.3257457,2.16E-05,-34.55367489,5.96E-05,-42.43533493,8.02E-05,-5.109316124
near-term Future,21,14.1.1,ssp370,3.02E-05,1.516231056,9.34E-06,14.37952116,1.61E-05,7.860083585,5.51E-05,13.77443063,3.99E-05,-15.41094967
mid-term Future,21,14.1.1,ssp370,2.76E-05,-7.117400318,7.52E-06,-7.896960627,1.04E-05,-30.58229146,4.69E-05,-3.079905293,4.56E-05,-3.375285212
long-term Future,21,14.1.1,ssp370,2.62E-05,-11.84450313,7.06E-06,-13.50457643,1.07E-05,-28.12374565,3.57E-05,-26.22889728,5.12E-05,8.393602505
near-term Future,21,14.1.2,ssp370,3.42E-05,0.039778501,9.24E-06,10.56681564,1.72E-05,2.636066336,6.81E-05,9.942171073,4.19E-05,-15.16753832
mid-term Future,21,14.1.2,ssp370,3.16E-05,-7.552414387,7.66E-06,-8.31417393,1.13E-05,-32.17649052,5.93E-05,-4.362231861,4.80E-05,-2.722526052
long-term Future,21,14.1.2,ssp370,2.98E-05,-12.78232932,6.99E-06,-16.31903997,1.15E-05,-31.2489331,4.63E-05,-25.19749861,5.42E-05,9.722503308
near-term Future,21,14.2.1,ssp370,2.91E-05,0.773924449,9.87E-06,-4.19684136,1.45E-05,6.425165299,4.96E-05,-1.197787088,4.23E-05,2.926016378
mid-term Future,21,14.2.1,ssp370,2.30E-05,-20.46940625,1.01E-05,-2.357286498,7.58E-06,-44.58201512,3.60E-05,-28.27337375,3.82E-05,-6.936518201
long-term Future,21,14.2.1,ssp370,1.87E-05,-35.18422246,7.45E-06,-27.71619217,7.88E-06,-42.32276882,2.78E-05,-44.67271703,3.17E-05,-22.75380432
near-term Future,21,14.3.1,ssp370,1.63E-05,4.869878665,6.74E-06,21.70173376,3.72E-07,-38.32919724,3.56E-05,6.092587962,2.24E-05,-0.001759418
mid-term Future,21,14.3.1,ssp370,1.24E-05,-20.16930431,4.72E-06,-14.79013732,3.54E-07,-41.20894585,2.39E-05,-28.60813565,2.05E-05,-8.438385407
long-term Future,21,14.3.1,ssp370,1.49E-05,-3.873407841,5.09E-06,-7.976750504,3.80E-07,-36.88554517,2.74E-05,-18.35161071,2.67E-05,19.21730485
near-term Future,21,14.3.2,ssp370,2.41E-05,6.21372126,1.08E-05,15.89458101,1.20E-06,-37.80125673,5.79E-05,8.930551998,2.64E-05,0.294539785
mid-term Future,21,14.3.2,ssp370,1.85E-05,-18.40550601,7.62E-06,-18.38471119,1.56E-06,-19.00809412,3.94E-05,-25.97421505,2.55E-05,-2.942867135
long-term Future,21,14.3.2,ssp370,2.10E-05,-7.555048168,8.18E-06,-12.40507964,1.72E-06,-10.86521873,4.20E-05,-21.04263331,3.18E-05,21.16733748
near-term Future,21,14.4.1,ssp370,3.12E-05,2.439012192,1.34E-06,-34.42156914,8.69E-06,7.027943647,7.22E-05,0.390472328,4.21E-05,7.206419748
mid-term Future,21,14.4.1,ssp370,2.83E-05,-7.018394768,3.15E-06,54.13347646,5.33E-06,-34.34584549,6.15E-05,-14.44130947,4.30E-05,9.310946522
long-term Future,21,14.4.1,ssp370,2.70E-05,-11.51482612,1.56E-06,-23.71229875,5.98E-06,-26.43110364,5.43E-05,-24.43220126,4.51E-05,14.88340887
near-term Future,21,14.4.2,ssp370,4.69E-05,-0.443423353,5.32E-06,-12.87834062,2.39E-05,6.039936519,9.23E-05,-5.778154995,6.54E-05,7.361824044
mid-term Future,21,14.4.2,ssp370,4.00E-05,-14.93452936,5.23E-06,-14.36858777,1.53E-05,-32.19217497,7.67E-05,-21.76709806,6.27E-05,2.80795793
long-term Future,21,14.4.2,ssp370,3.57E-05,-24.0947172,3.63E-06,-40.66887956,1.52E-05,-32.37009361,6.09E-05,-37.84945646,6.27E-05,2.93949306
near-term Future,21,14.4.3,ssp370,2.57E-05,-0.147592148,2.89E-06,-22.7534293,1.78E-05,7.425338157,5.20E-05,0.235169454,2.98E-05,-2.187001955
mid-term Future,21,14.4.3,ssp370,2.34E-05,-9.231662005,3.78E-06,0.976839125,1.23E-05,-25.83195312,4.48E-05,-13.57752723,3.24E-05,6.334400739
long-term Future,21,14.4.3,ssp370,2.16E-05,-16.08183533,2.76E-06,-26.10461566,1.25E-05,-24.38292091,3.85E-05,-25.79495848,3.24E-05,6.247326763
near-term Future,21,14.5.1,ssp370,3.46E-05,4.385244101,2.08E-06,-12.25573774,1.18E-05,2.705444981,7.76E-05,1.824526386,4.64E-05,10.41241952
mid-term Future,21,14.5.1,ssp370,3.32E-05,0.316720363,2.40E-06,1.421214292,8.34E-06,-27.14847902,7.20E-05,-5.546750199,4.98E-05,18.59656252
long-term Future,21,14.5.1,ssp370,3.03E-05,-8.573076129,1.83E-06,-22.50134924,9.31E-06,-18.71403941,5.95E-05,-21.89181021,5.01E-05,19.32630004
near-term Future,21,14.5.2,ssp370,3.72E-05,0.503637921,2.65E-06,-19.72132174,5.82E-06,-12.04354109,8.16E-05,-2.538316231,5.84E-05,8.032837431
mid-term Future,21,14.5.2,ssp370,3.48E-05,-6.191095337,2.31E-06,-30.06852998,3.74E-06,-43.45784657,7.28E-05,-13.09951053,5.99E-05,10.67554496
long-term Future,21,14.5.2,ssp370,3.40E-05,-8.171591908,1.89E-06,-42.6008262,5.11E-06,-22.80728875,6.32E-05,-24.50447798,6.55E-05,21.17476119
near-term Future,21,14.6.1,ssp370,1.13E-05,0.184871897,3.25E-06,-19.33826908,2.84E-07,-21.6083554,1.56E-05,-6.562706006,2.59E-05,8.368117693
mid-term Future,21,14.6.1,ssp370,9.14E-06,-18.6621502,3.38E-06,-16.19523753,1.73E-07,-52.23972321,8.77E-06,-47.60330995,2.43E-05,1.783277967
long-term Future,21,14.6.1,ssp370,1.10E-05,-1.80596225,3.13E-06,-22.19008941,3.21E-07,-11.50533966,9.02E-06,-46.07812048,3.18E-05,32.86182037
near-term Future,21,15.1.1,ssp370,6.68E-05,2.792934142,3.14E-05,-7.001100979,2.50E-05,4.616868657,0.000100103,2.180580233,0.000110199,5.722201254
mid-term Future,21,15.1.1,ssp370,5.83E-05,-10.24805829,2.86E-05,-15.35138006,1.55E-05,-35.11745284,8.20E-05,-16.31141473,0.000107463,3.097442052
long-term Future,21,15.1.1,ssp370,5.37E-05,-17.36372411,2.56E-05,-24.1754983,1.44E-05,-39.82920896,6.65E-05,-32.10696401,0.000108245,3.847920157
near-term Future,21,15.1.2,ssp370,6.33E-05,0.118302938,2.23E-05,-5.650543719,3.16E-05,5.031643928,0.000109786,2.121100996,8.88E-05,-2.576936962
mid-term Future,21,15.1.2,ssp370,5.55E-05,-12.18153238,2.12E-05,-10.15420728,2.02E-05,-32.6500852,9.04E-05,-15.88922907,9.04E-05,-0.814894248
long-term Future,21,15.1.2,ssp370,5.04E-05,-20.36523372,1.81E-05,-23.27664343,1.97E-05,-34.34375862,7.31E-05,-31.97502299,9.01E-05,-1.16183352
near-term Future,21,15.2.1,ssp370,3.61E-05,0.137091323,1.22E-05,-0.794857459,2.10E-05,4.043340443,5.94E-05,-1.118568936,5.16E-05,0.699756397
mid-term Future,21,15.2.1,ssp370,2.73E-05,-24.23888594,1.14E-05,-7.325483763,1.07E-05,-47.07610831,4.12E-05,-31.44311991,4.60E-05,-10.2056298
long-term Future,21,15.2.1,ssp370,2.11E-05,-41.52494669,8.35E-06,-32.2976712,1.12E-05,-44.43882753,2.89E-05,-51.83974183,3.58E-05,-30.19897075
near-term Future,21,15.2.2,ssp370,4.20E-05,0.135156955,2.12E-05,0.522494367,2.58E-05,6.702354208,5.88E-05,-0.391161112,6.20E-05,-1.612094809
mid-term Future,21,15.2.2,ssp370,3.29E-05,-21.48840427,1.81E-05,-14.43577998,1.38E-05,-42.84322563,4.50E-05,-23.7753376,5.51E-05,-12.53678141
long-term Future,21,15.2.2,ssp370,2.50E-05,-40.48191607,1.40E-05,-33.41886546,1.35E-05,-44.26439142,2.96E-05,-49.87116914,4.27E-05,-32.17805167
near-term Future,21,15.2.3,ssp370,4.46E-05,4.596526176,1.72E-05,1.520942041,2.32E-05,5.554799924,7.01E-05,3.876704896,6.76E-05,6.098091876
mid-term Future,21,15.2.3,ssp370,3.38E-05,-20.9126547,1.45E-05,-14.4809532,1.20E-05,-45.35076027,4.78E-05,-29.22149479,6.10E-05,-4.328907441
long-term Future,21,15.2.3,ssp370,2.64E-05,-38.05866539,1.15E-05,-31.91988438,1.28E-05,-41.63250448,3.28E-05,-51.35549765,4.85E-05,-23.96709395
near-term Future,21,15.3.1,ssp370,6.08E-05,-0.017300113,2.02E-05,-15.81623184,1.78E-05,-2.634853878,0.000106901,4.972398903,9.78E-05,-1.531321444
mid-term Future,21,15.3.1,ssp370,5.74E-05,-5.613859743,1.99E-05,-16.76228844,1.18E-05,-35.49058454,9.74E-05,-4.327581902,0.000100551,1.284534118
long-term Future,21,15.3.1,ssp370,5.49E-05,-9.825914353,1.88E-05,-21.43420328,1.07E-05,-41.56533675,8.34E-05,-18.12017667,0.000106381,7.157586637
near-term Future,21,15.4.1,ssp370,4.84E-05,6.224892661,1.76E-05,-4.106130216,3.91E-05,21.32627892,8.12E-05,1.10629383,5.53E-05,9.136970794
mid-term Future,21,15.4.1,ssp370,4.57E-05,0.365782646,1.88E-05,2.240653729,3.17E-05,-1.791893019,7.83E-05,-2.50357295,5.36E-05,5.880654431
long-term Future,21,15.4.1,ssp370,4.50E-05,-1.316344738,1.89E-05,2.433275585,3.56E-05,10.47965449,7.22E-05,-10.12386801,5.25E-05,3.661341324
near-term Future,21,15.5.1,ssp370,4.05E-05,-2.038656548,7.34E-06,45.39453835,1.79E-06,-6.992141754,9.66E-05,-3.706676991,5.56E-05,-3.041833331
mid-term Future,21,15.5.1,ssp370,3.57E-05,-13.58033121,4.35E-06,-13.78571608,1.77E-06,-7.982712622,7.62E-05,-24.02126253,6.01E-05,4.696817577
long-term Future,21,15.5.1,ssp370,3.43E-05,-16.87210947,4.65E-06,-7.916598434,9.41E-07,-51.03803136,6.50E-05,-35.17473901,6.65E-05,15.85372598
near-term Future,21,15.5.2,ssp370,4.17E-05,-0.233004126,7.55E-06,44.02000602,2.16E-06,-20.40599014,1.00E-04,-1.475764221,5.67E-05,-1.061627918
mid-term Future,21,15.5.2,ssp370,3.71E-05,-11.36412695,4.61E-06,-12.03352024,3.47E-06,27.50242583,8.02E-05,-20.93871281,5.95E-05,3.980045087
long-term Future,21,15.5.2,ssp370,3.59E-05,-14.12063241,4.49E-06,-14.28697633,2.57E-06,-5.313845753,6.91E-05,-31.86642747,6.71E-05,17.25341412
near-term Future,21,15.6.1,ssp370,5.48E-05,-1.731049083,1.14E-06,-24.8847194,2.80E-05,7.830401234,0.000106725,-7.388221167,8.27E-05,3.84126784
mid-term Future,21,15.6.1,ssp370,5.10E-05,-8.561450243,1.13E-06,-26.06918834,1.83E-05,-29.53136428,9.83E-05,-14.73322449,8.58E-05,7.711989582
long-term Future,21,15.6.1,ssp370,4.60E-05,-17.44223833,8.44E-07,-44.60658474,1.81E-05,-30.24255713,7.96E-05,-30.96720909,8.53E-05,7.081467934
near-term Future,21,2.1.1,ssp370,2.86E-06,18.44280511,4.78E-07,12.10717393,1.17E-06,13.34055074,6.10E-06,13.5594929,3.64E-06,30.57438982
mid-term Future,21,2.1.1,ssp370,3.13E-06,29.9764812,6.13E-07,43.70153174,1.35E-06,30.27736686,6.40E-06,19.224675,4.14E-06,48.30093603
long-term Future,21,2.1.1,ssp370,3.70E-06,53.20424438,9.35E-07,119.3597818,1.36E-06,31.64807661,7.27E-06,35.37344117,5.18E-06,85.72430978
near-term Future,21,2.1.2,ssp370,5.25E-06,17.79741943,3.79E-06,50.22055863,2.87E-06,14.51477217,7.29E-06,-5.125191132,6.99E-06,36.92828474
mid-term Future,21,2.1.2,ssp370,6.34E-06,42.18800962,4.66E-06,84.63815684,3.33E-06,32.61987534,8.73E-06,13.70711085,8.62E-06,68.72439065
long-term Future,21,2.1.2,ssp370,8.11E-06,82.02589154,6.90E-06,173.5740968,3.47E-06,38.36865091,1.18E-05,54.21121675,1.01E-05,98.47439265
near-term Future,21,2.1.3,ssp370,3.96E-06,21.11717463,1.26E-06,15.86002121,1.97E-06,20.72530966,7.58E-06,16.39417228,5.00E-06,30.32951872
mid-term Future,21,2.1.3,ssp370,4.46E-06,36.42324507,1.64E-06,51.39097946,2.19E-06,34.30888315,8.23E-06,26.28161109,5.73E-06,49.41793693
long-term Future,21,2.1.3,ssp370,5.02E-06,53.33067775,2.48E-06,128.7665792,2.28E-06,39.74865562,8.51E-06,30.69192152,6.79E-06,76.82286161
near-term Future,21,2.1.4,ssp370,6.62E-06,25.97575188,3.04E-06,40.72571502,3.51E-06,17.96882997,1.13E-05,21.84138141,8.56E-06,29.52745596
mid-term Future,21,2.1.4,ssp370,7.34E-06,39.59447145,3.31E-06,53.33817747,3.76E-06,26.66346378,1.21E-05,30.744825,1.01E-05,52.49855494
long-term Future,21,2.1.4,ssp370,8.69E-06,65.29285908,5.09E-06,135.4547429,4.31E-06,45.10529451,1.39E-05,49.45291498,1.14E-05,73.11119087
near-term Future,21,2.1.5,ssp370,9.88E-06,17.35522747,5.05E-06,24.23745409,6.15E-06,17.05537724,1.55E-05,16.54961709,1.28E-05,15.01186261
mid-term Future,21,2.1.5,ssp370,1.07E-05,26.50362551,5.64E-06,38.6400842,6.16E-06,17.24133255,1.66E-05,24.91476048,1.42E-05,27.7524343
long-term Future,21,2.1.5,ssp370,1.17E-05,38.76587152,7.02E-06,72.61989447,7.25E-06,38.1296423,1.68E-05,26.79760966,1.56E-05,40.43020017
near-term Future,21,2.1.6,ssp370,1.15E-05,19.52839643,5.93E-06,23.73806193,7.50E-06,10.96003244,1.81E-05,22.37274924,1.42E-05,18.02545167
mid-term Future,21,2.1.6,ssp370,1.24E-05,28.59162092,6.57E-06,37.10436838,7.13E-06,5.516659994,2.04E-05,37.53224374,1.53E-05,27.6317976
long-term Future,21,2.1.6,ssp370,1.34E-05,39.25458193,8.08E-06,68.69035998,8.96E-06,32.53911372,1.99E-05,34.29897876,1.65E-05,37.35521587
near-term Future,21,2.1.7,ssp370,8.19E-06,15.56734592,3.02E-06,13.15509562,5.03E-06,5.96647611,1.39E-05,19.3974253,1.07E-05,15.51305279
mid-term Future,21,2.1.7,ssp370,9.06E-06,27.88646519,3.32E-06,24.4029645,4.96E-06,4.533357145,1.55E-05,33.89291313,1.24E-05,32.97731238
long-term Future,21,2.1.7,ssp370,9.42E-06,32.90354908,3.96E-06,48.4244812,6.04E-06,27.2900884,1.43E-05,23.34094849,1.33E-05,42.93691734
near-term Future,21,2.1.8,ssp370,4.46E-06,23.97558242,1.58E-06,28.07117549,2.17E-06,30.71999085,8.68E-06,24.78810493,5.34E-06,18.57915947
mid-term Future,21,2.1.8,ssp370,4.84E-06,34.62028205,1.81E-06,46.12968519,2.08E-06,25.30595241,9.18E-06,31.90069597,6.25E-06,38.70416418
long-term Future,21,2.1.8,ssp370,5.27E-06,46.54855132,2.50E-06,102.1715874,2.58E-06,55.45510877,9.02E-06,29.6009645,6.94E-06,53.97168071
near-term Future,21,2.1.9,ssp370,4.75E-06,26.12751424,1.53E-06,32.26158702,2.24E-06,22.00324324,9.20E-06,26.73655101,5.99E-06,24.87651665
mid-term Future,21,2.1.9,ssp370,5.10E-06,35.2712661,1.71E-06,48.28293671,2.24E-06,21.99478433,9.84E-06,35.68477879,6.57E-06,36.85332698
long-term Future,21,2.1.9,ssp370,5.60E-06,48.47803116,2.22E-06,91.77505101,2.84E-06,54.73607712,9.49E-06,30.76449535,7.78E-06,62.13826126
near-term Future,21,2.2.1,ssp370,6.74E-06,47.58764803,2.14E-06,43.23707575,6.29E-06,134.2004841,1.26E-05,35.86431484,5.83E-06,22.29192839
mid-term Future,21,2.2.1,ssp370,6.00E-06,31.38169348,2.11E-06,41.54839029,4.29E-06,59.44160585,1.14E-05,23.62065123,6.11E-06,27.98281326
long-term Future,21,2.2.1,ssp370,8.25E-06,80.66083789,2.92E-06,95.44528389,9.40E-06,249.718385,1.40E-05,50.9786074,6.57E-06,37.67495467
near-term Future,21,2.2.2,ssp370,1.13E-05,73.15067053,2.83E-06,37.43487222,2.05E-05,214.2763914,1.56E-05,26.37437905,6.05E-06,18.83554058
mid-term Future,21,2.2.2,ssp370,8.80E-06,34.72874761,2.62E-06,27.11123037,1.12E-05,71.89702094,1.50E-05,21.24940743,6.28E-06,23.3249594
long-term Future,21,2.2.2,ssp370,1.47E-05,124.691236,3.43E-06,66.69415125,2.97E-05,354.6912314,1.79E-05,45.4070752,7.30E-06,43.2699255
near-term Future,21,2.2.3,ssp370,1.43E-05,5.597853661,9.34E-06,10.61161244,7.94E-06,7.412916807,2.25E-05,6.367117251,1.74E-05,0.660625456
mid-term Future,21,2.2.3,ssp370,1.48E-05,9.042184055,9.17E-06,8.662651267,8.95E-06,21.18675815,2.24E-05,6.311876618,1.84E-05,6.790179858
long-term Future,21,2.2.3,ssp370,1.70E-05,25.49824417,1.05E-05,24.18354789,1.16E-05,57.20807752,2.61E-05,23.69176706,1.97E-05,13.98926721
near-term Future,21,2.2.4,ssp370,1.24E-05,13.89763802,7.60E-06,13.20459931,6.52E-06,19.57844527,2.19E-05,15.14551211,1.35E-05,9.039574089
mid-term Future,21,2.2.4,ssp370,1.24E-05,13.97747099,7.18E-06,6.890448252,7.41E-06,35.84713201,2.07E-05,8.930828787,1.43E-05,15.36673733
long-term Future,21,2.2.4,ssp370,1.45E-05,33.1935972,8.65E-06,28.91528362,9.30E-06,70.536045,2.43E-05,27.82087589,1.57E-05,26.67765174
near-term Future,21,2.2.5,ssp370,2.06E-05,-1.462990232,1.74E-05,11.55999912,1.36E-05,0.751328685,2.51E-05,-6.084209915,2.61E-05,-5.859267409
mid-term Future,21,2.2.5,ssp370,2.30E-05,9.991777688,1.81E-05,16.07479045,1.51E-05,11.65455456,2.77E-05,3.723822676,3.10E-05,11.73676722
long-term Future,21,2.2.5,ssp370,2.48E-05,18.69749874,1.99E-05,27.49572622,1.89E-05,39.59491048,2.97E-05,11.17698394,3.08E-05,10.84304654
near-term Future,21,2.2.6,ssp370,3.36E-05,3.641055152,3.69E-05,12.98637888,2.55E-05,1.90907258,2.58E-05,-10.51421937,4.58E-05,6.628439594
mid-term Future,21,2.2.6,ssp370,3.54E-05,9.370420873,4.08E-05,24.70464899,2.66E-05,6.367073153,2.73E-05,-5.364707875,4.76E-05,10.78666437
long-term Future,21,2.2.6,ssp370,3.79E-05,16.95444733,4.30E-05,31.44711294,3.05E-05,22.03509316,2.96E-05,2.664916973,4.84E-05,12.58180541
near-term Future,21,2.3.1,ssp370,7.02E-06,29.98949289,1.64E-06,30.74768088,5.11E-06,89.22780571,1.81E-05,21.51943733,3.12E-06,16.58881529
mid-term Future,21,2.3.1,ssp370,6.85E-06,26.81142092,1.45E-06,15.39490235,3.89E-06,44.1414768,1.85E-05,24.43111172,3.43E-06,28.20851968
long-term Future,21,2.3.1,ssp370,8.54E-06,58.11062455,1.76E-06,40.67047189,7.23E-06,167.8456336,2.13E-05,43.16198197,3.69E-06,37.59566691
near-term Future,21,2.4.1,ssp370,7.78E-06,23.42615426,3.62E-06,18.73395089,4.43E-06,25.31380922,1.50E-05,31.95035499,8.04E-06,10.91012301
mid-term Future,21,2.4.1,ssp370,7.97E-06,26.4025718,3.96E-06,29.83019661,4.34E-06,22.73499218,1.42E-05,25.45220922,9.27E-06,27.81869185
long-term Future,21,2.4.1,ssp370,9.12E-06,44.67148483,4.70E-06,54.13685129,5.68E-06,60.57260616,1.58E-05,38.97554952,1.02E-05,41.14454378
near-term Future,21,2.4.2,ssp370,9.96E-06,20.65846473,4.69E-06,15.47695403,6.00E-06,28.93291753,1.69E-05,25.45010904,1.22E-05,12.6650923
mid-term Future,21,2.4.2,ssp370,1.04E-05,25.5836308,5.10E-06,25.58167027,6.27E-06,34.59301738,1.70E-05,26.08748096,1.30E-05,20.09380146
long-term Future,21,2.4.2,ssp370,1.12E-05,35.76993942,6.35E-06,56.30561331,7.03E-06,51.07571742,1.74E-05,29.08430203,1.40E-05,29.32114422
near-term Future,21,2.4.3,ssp370,1.77E-05,16.0073936,1.23E-05,39.25329077,1.12E-05,18.48206692,2.24E-05,3.555809007,2.47E-05,18.28800689
mid-term Future,21,2.4.3,ssp370,1.82E-05,19.8038429,1.27E-05,43.25747569,1.18E-05,24.4904948,2.39E-05,10.43792314,2.46E-05,17.53561649
long-term Future,21,2.4.3,ssp370,1.99E-05,30.93696535,1.58E-05,78.92317489,1.29E-05,36.06420181,2.44E-05,12.56500402,2.68E-05,28.13872484
near-term Future,21,2.4.4,ssp370,6.95E-06,25.50845742,2.76E-06,19.12697099,4.19E-06,41.18017873,1.24E-05,31.01820069,8.36E-06,12.91461011
mid-term Future,21,2.4.4,ssp370,7.15E-06,29.16963696,3.31E-06,43.19929603,3.63E-06,22.42577547,1.25E-05,31.63333151,9.08E-06,22.6695902
long-term Future,21,2.4.4,ssp370,8.07E-06,45.62672377,3.95E-06,70.49870337,4.62E-06,55.65959518,1.30E-05,37.423668,1.06E-05,42.98241462
near-term Future,21,3.1.1,ssp370,1.13E-05,9.984998405,5.82E-06,14.36501778,5.88E-06,18.97820819,2.27E-05,10.51506087,1.07E-05,2.173270144
mid-term Future,21,3.1.1,ssp370,1.20E-05,16.59632474,5.54E-06,8.848654775,6.34E-06,28.35311824,2.32E-05,12.82957927,1.27E-05,22.02559861
long-term Future,21,3.1.1,ssp370,1.36E-05,32.33013451,6.42E-06,26.10519508,8.88E-06,79.68738672,2.55E-05,24.36742636,1.34E-05,27.91275685
near-term Future,21,3.1.2,ssp370,1.31E-05,9.097974002,7.16E-06,12.86279961,6.94E-06,22.15562727,2.51E-05,9.356204679,1.30E-05,0.730897155
mid-term Future,21,3.1.2,ssp370,1.39E-05,16.35263562,6.85E-06,8.054680339,7.29E-06,28.42748356,2.58E-05,12.77133609,1.56E-05,21.35523255
long-term Future,21,3.1.2,ssp370,1.57E-05,30.89361191,7.92E-06,24.84341327,1.03E-05,81.77324184,2.80E-05,22.08962308,1.63E-05,26.34217914
near-term Future,21,3.1.3,ssp370,6.93E-06,14.43222016,1.95E-06,7.392796601,3.06E-06,18.13448535,1.79E-05,16.50328102,4.74E-06,8.45052521
mid-term Future,21,3.1.3,ssp370,7.46E-06,23.17813188,1.95E-06,7.240410757,4.06E-06,56.77155321,1.80E-05,17.0726631,5.78E-06,32.01291388
long-term Future,21,3.1.3,ssp370,8.65E-06,42.79728532,2.16E-06,19.15548777,5.78E-06,122.979661,2.06E-05,34.0923868,5.91E-06,35.20377376
near-term Future,21,3.2.1,ssp370,6.73E-06,16.47081971,1.63E-06,1.198605807,3.38E-06,32.43931066,1.83E-05,15.5297517,3.51E-06,15.67304625
mid-term Future,21,3.2.1,ssp370,7.20E-06,24.66644198,1.60E-06,-0.415564099,3.81E-06,49.55493822,1.96E-05,23.63225642,3.70E-06,21.85698105
long-term Future,21,3.2.1,ssp370,7.90E-06,36.68416142,1.66E-06,2.983288611,4.90E-06,92.01451802,2.07E-05,31.14652906,4.11E-06,35.4127468
near-term Future,21,3.2.2,ssp370,1.16E-05,12.76290268,5.37E-06,-6.355541545,6.73E-06,7.96917126,2.61E-05,17.16725652,8.03E-06,17.07629379
