Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmin,Plot_index_Annual_tasmin,Ave25yearSpan_Winter_tasmin,Plot_index_Winter_tasmin,Ave25yearSpan_Spring_tasmin,Plot_index_Spring_tasmin,Ave25yearSpan_Summer_tasmin,Plot_index_Summer_tasmin,Ave25yearSpan_Fall_tasmin,Plot_index_Fall_tasmin
mid-term Future,1,5.3.3,ssp370,279.9079485898074,3.6818746627607553,270.3992509912369,5.335998668979791,277.5493670029396,2.7749993182189066,290.37201802437716,3.4204583613910575,281.1426737470208,3.2226953342185194
mid-term Future,1,5.4.1,ssp370,272.3302950144449,3.6506913736702127,257.7567080476572,4.946819404670176,270.9034943122103,2.0958386043677835,286.15091973423955,3.731910722663871,274.25214862177904,3.8552153423621967
mid-term Future,1,5.4.2,ssp370,272.1075707895651,3.392995944943152,260.1269091447237,4.19632813744148,270.88933929533283,2.1596298723974594,283.68147630682984,3.521434850208057,273.51870152265855,3.7134421244902267
mid-term Future,1,5.4.3,ssp370,273.0066169052612,3.9622218830188007,257.2544619832731,5.823599980251556,270.31108738748276,1.9728083588211272,288.36522164137466,4.031302774986656,275.8249854774961,4.057824549731545
mid-term Future,1,6.1.1,ssp370,266.6863004990191,4.140194573105047,252.8900134331051,6.527428285819841,264.9970631707641,3.1636621117861132,281.76634993979786,2.855771724873465,266.82940193282025,4.058699169184875
mid-term Future,1,6.1.2,ssp370,268.32748740184286,3.8729729930761776,257.537243719002,5.7287352692619855,266.35879311691775,2.719385029377099,281.15006174364004,3.2577887967614574,268.05446129972563,3.820918607562576
mid-term Future,1,6.1.3,ssp370,269.5579296478677,3.559326765558361,256.7874910716099,4.839053555979582,268.5479996364471,2.5016316408215538,283.2112381313644,3.26515843256316,269.4393973147962,3.6570069034015855
mid-term Future,1,6.1.4,ssp370,264.97479737867843,3.501775802257029,253.77682401647803,4.712750340607148,263.1373556211323,2.459369144448603,277.1548628267154,3.1356069521165613,265.6229703092259,3.7249692570986115
mid-term Future,1,6.1.5,ssp370,267.71031117825913,3.524427328628448,253.5086153233199,5.0413356617304395,266.7492429268276,2.6094043738489114,281.19497166435184,2.805685029719733,269.13218533607113,3.6719063985207026
mid-term Future,1,6.1.6,ssp370,269.27390122176894,3.1507028101836294,258.32627519426916,3.862467821789842,267.8281099262566,2.462385342998896,279.84321858959106,2.8770833613877382,270.90631192582464,3.41738986098443
mid-term Future,1,6.2.1,ssp370,272.34076675532276,3.1045708368629663,262.57721390009505,3.8284634147060235,270.56882801713016,2.101306823220144,282.0378982451315,3.064728252687492,274.01049506858726,3.441293262958854
mid-term Future,1,6.2.10,ssp370,274.35930524764126,3.524842335918067,266.138050485745,4.166611571474444,271.98816151925035,2.231973604715389,284.4268160169555,4.396569158076926,274.7309564778453,3.314202773450198
mid-term Future,1,6.2.11,ssp370,280.511587318146,2.6708555460515946,275.85610630079447,2.29260793558878,278.24760702208107,2.020537614506548,286.2543761278235,3.1609464943927286,281.6111502165355,3.2079318847650518
mid-term Future,1,6.2.12,ssp370,276.8997721050346,2.840828979983222,270.6664636419145,2.0062631911328834,274.46308659480314,2.0071489450924664,284.35584926073966,3.799293126155339,278.0064723723795,3.5422694035872793
mid-term Future,1,6.2.13,ssp370,273.8401175598383,3.3692868350173093,265.43645073804555,3.6565293790964546,270.9714758368693,1.8242199211725563,284.12256014381575,4.599769667379722,274.6783287113307,3.402484289068667
mid-term Future,1,6.2.14,ssp370,271.31515535871,3.191407602205804,262.5944124797045,3.924750516626032,268.819886233004,1.8172173036971015,281.6147515956648,3.9164950320914222,272.0729767121886,3.1204251771073688
mid-term Future,1,6.2.15,ssp370,275.5814590643503,3.3436974460290085,268.249558005469,3.3083553752401205,273.18749548998863,2.3850843530552686,284.62159848548146,4.235538363719925,276.13291591765443,3.4462502877214143
mid-term Future,1,6.2.2,ssp370,273.39266200527203,2.9328570673972485,264.70912392888755,3.3987909209526865,271.8278873864938,2.2426033426916385,281.83743628173414,2.83289371847418,275.0480741756679,3.2697153072763214
mid-term Future,1,6.2.3,ssp370,275.0977640211387,2.973227210595317,267.22350400854555,3.0652385000754068,273.33736945264565,2.2407868406166696,283.77794967995385,3.3517409832386873,275.91042823242185,3.2398002676520457
mid-term Future,1,6.2.4,ssp370,271.5532314077651,3.0747935671939643,262.9133209181322,3.545648708913957,269.529200932247,2.0013008814616606,280.95049191479933,3.4976060341256066,272.6667298658419,3.265701392917577
mid-term Future,1,6.2.5,ssp370,276.5249575104999,2.8759280633737885,269.7656122014653,2.5118512628230114,274.97696576012964,2.538760574270652,283.7610951478698,3.3043733325519637,277.4771981597671,3.144683389910036
mid-term Future,1,6.2.6,ssp370,274.00770242622315,3.5320507939837613,262.41175734886883,4.920012211545984,272.4439088203596,1.8931015503924826,286.85447436291236,4.475040900188944,274.09983514429445,2.859288182101407
mid-term Future,1,6.2.7,ssp370,278.54196629807984,2.691540803092366,272.9626698836179,2.3164447677990605,276.33316824150825,1.9782443189076349,285.3596313254211,3.3883291984641044,279.4151525302801,3.0801936645831676
mid-term Future,1,6.2.8,ssp370,277.6784564440384,2.9053792809124612,271.1957425650935,2.4855072200194073,275.18610305414876,1.8887765222383945,285.92758333786674,3.948400350501357,278.2869942250672,3.295036095976471
mid-term Future,1,6.2.9,ssp370,278.3658373239105,3.0606379490198012,271.5475619760264,2.8483083162143576,276.1386075992229,2.1740328973187037,286.9940121175591,3.9912551327746186,278.65588370906045,3.2266984975409114
mid-term Future,1,7.1.1,ssp370,273.190245201618,5.035617414346645,265.96153163419933,8.9643107311251,270.0502473121699,4.07366489592736,283.5573688505687,3.308570652050573,273.05204237139395,3.858283885991979
mid-term Future,1,7.1.2,ssp370,275.71762869698983,3.759468363754623,270.0115926102181,5.202910515085604,273.41606195468125,3.4334619689314456,283.40212629193843,3.247446563632593,275.9339260379503,3.1753186296760667
mid-term Future,1,7.1.3,ssp370,274.7054165778093,3.859826437701267,265.8030116557355,5.430430260833104,272.3308837425559,2.3743967562321444,285.88432014534976,3.7699461687915026,274.6323496854743,3.894960794134685
mid-term Future,1,7.1.4,ssp370,271.2389214771682,3.3777064720040375,262.1198437617048,3.9691456901900306,269.362085595316,2.520129321368826,281.3847040907779,3.6555972059848507,271.92202558400044,3.3772633432468995
mid-term Future,1,7.1.5,ssp370,278.84702591503026,2.904442324544489,272.7873528915383,2.9206312860091628,277.08344885180765,2.594086032964735,285.4908524287265,3.1723783882286245,279.9222121149899,2.9312749518392662
mid-term Future,1,7.1.6,ssp370,276.344356041132,3.0337121128094124,269.77934689183155,3.041847115640771,274.6614357944841,2.8930866138031703,283.2094717182802,3.068824063182566,277.61539390955903,3.1323180888395483
mid-term Future,1,7.1.7,ssp370,281.77577951085425,2.8829099177776154,276.46999646275754,2.376839617471597,280.31647743642975,2.791829163783822,287.4733466314233,3.2494118160786822,282.7524111373921,3.1063059466055876
mid-term Future,1,7.1.8,ssp370,282.0691750350559,2.485171245379834,278.20154575392536,2.165045806713319,280.27896521672926,2.0541978163369325,286.4521958278573,2.772132155584252,283.2831998337101,2.9482181829447445
mid-term Future,1,7.1.9,ssp370,282.2412511439047,2.498357884858444,277.4155443819933,2.098210174707693,280.2702253301166,1.8312357775652375,287.9251319978548,3.065063785366389,283.2729996548937,2.9966833836303834
mid-term Future,1,8.1.1,ssp370,279.28829404928683,4.151095499102093,268.5794320121238,6.575568851767559,276.70614242106217,2.9536163244305214,290.6947100846663,3.7095352592335455,280.9864850907742,3.4039213319939483
mid-term Future,1,8.1.10,ssp370,281.232790166927,3.5499226636688794,271.50477843386756,4.922147321309562,278.99676346191234,2.678769568321093,291.7044058196959,3.4161488699471665,282.55346704162895,3.2051283855249126
mid-term Future,1,8.1.2,ssp370,281.2178320605541,3.8936936330417087,271.50230435342206,5.647574451495852,278.3668550937835,2.720590089448594,291.9530761287523,3.7294050618617387,282.88131169748,3.506549341852935
mid-term Future,1,8.1.3,ssp370,279.8913887450696,3.890462191397417,270.30911062348576,5.851859528701638,277.4568391046189,2.943324996497063,290.4879102641603,3.530149730803526,281.1419751720679,3.2672629890582723
mid-term Future,1,8.1.4,ssp370,277.8490048077347,3.7500416399261867,264.92906905003974,5.586473837544853,275.73118418075,1.8775283285126125,291.14148791945496,4.186672750351869,279.3635768316766,3.38060780451715
mid-term Future,1,8.1.5,ssp370,279.2661263735325,3.4534037865909357,266.58793107182356,5.025374354871044,277.61921964749774,1.9086020613516146,292.1085333269575,3.893242077529427,280.51991014393144,3.011667653339056
mid-term Future,1,8.1.6,ssp370,281.19847124960756,3.602280925462072,271.08259154823287,5.0644846084178425,278.8754998168625,2.4062836076628096,292.34936487488125,3.8183243198822403,282.30493435443645,3.1430117012966674
mid-term Future,1,8.1.7,ssp370,281.58585500223165,3.479643837826857,271.7661452998361,5.091691494436876,279.1746251548721,2.7035860136920666,292.15406981737715,2.9760497684064084,283.0769317770434,3.17477343864657
mid-term Future,1,8.1.8,ssp370,277.2760731506468,4.090906695074953,266.0944988987612,6.04121945042234,274.97453151817916,3.3011990697377263,288.83911914382287,3.689857110919675,279.00098369246,3.360724719588819
mid-term Future,1,8.1.9,ssp370,277.74479618496287,4.138130528524736,266.5993666569589,5.784157124856942,275.1920427217964,3.6248154076869707,289.31325488608815,3.797849352683711,279.68236408292853,3.368827443265735
mid-term Future,1,8.2.1,ssp370,279.7783866638321,3.5371689606854098,268.12153812026634,5.1899677170068,277.73339321064174,2.186205289994478,291.9690618576174,3.7660166829306156,281.0807085587403,3.0326206913070015
mid-term Future,1,8.2.2,ssp370,281.2717561797801,3.6839195840907424,271.1573897178957,5.204599039685657,278.74595601101674,2.4891613874414356,292.4139891259566,3.795185786278351,282.59053215778493,3.2713388084598733
mid-term Future,1,8.2.3,ssp370,281.7573191804809,3.150953900270842,270.0105645076698,4.001476413327915,280.5709040322704,2.2372558791432082,293.6399586414254,3.610041475399683,282.592203849744,2.7671408173435754
mid-term Future,1,8.2.4,ssp370,282.01640929895893,3.2203935747842705,271.2759400452822,4.118495348896063,280.5313999791016,2.352775584719442,293.2445797816567,3.542161919034047,282.8169490623707,2.8816404244451075
mid-term Future,1,8.3.1,ssp370,283.42065510567215,3.308323114901574,273.33442739822925,4.076091389776097,281.39345245010037,2.569839647681472,294.30634762452996,3.438139581161998,284.4668102803683,3.162322619996228
mid-term Future,1,8.3.2,ssp370,283.39598966193864,2.851978642206177,271.5624871974146,3.044140290274596,282.5671827656396,2.0725153600556885,295.1282443270476,3.5400770249574123,284.10739699895134,2.7537907699318644
mid-term Future,1,8.3.3,ssp370,284.2833519814625,2.883781552877629,273.50010474407003,2.7409826863073277,283.02174392814726,2.042162834409366,295.38442626600676,3.697553114035852,285.02894909606937,3.0535409835570473
mid-term Future,1,8.3.4,ssp370,286.06944224620486,2.880323985068719,275.7525538748074,2.237808390288527,284.37053299091434,1.9640258027180426,296.63416621560634,3.7519235998651297,287.33692634441036,3.562663276145173
mid-term Future,1,8.3.5,ssp370,287.7718279808434,2.71931949639616,277.9086708901601,2.073511380505987,286.4217903842518,1.9558347882536946,297.49168228771373,3.30373764411263,289.09081873378415,3.5407683748260634
mid-term Future,1,8.3.6,ssp370,287.5312146393134,2.6939462107546763,277.21238051007896,2.162617596550643,286.5780441506498,1.907276640303591,297.6700976952262,3.357827613664707,288.4772150309089,3.3449748432771855
mid-term Future,1,8.3.7,ssp370,288.99382336120306,2.7628059856232543,278.94734058710844,2.2274404287460996,288.0804607559676,2.146102256910856,298.68072513041284,3.1909506839254647,290.0864497617378,3.484331465297233
mid-term Future,1,8.3.8,ssp370,290.01456382930934,2.7767791644213347,280.1997126681823,2.284304258124277,289.6437215473794,2.4630778710884247,298.76887845536936,2.8951995211062247,291.271846391069,3.462567974485788
mid-term Future,1,8.4.1,ssp370,283.1299922881903,3.1574973726010898,273.0895373999847,3.4361956754347376,281.3398947772493,2.2914454334977323,293.79065209367997,3.6225871136395824,284.1185518267968,3.28649503605448
mid-term Future,1,8.4.2,ssp370,282.204144302464,3.0697413528956465,272.11169160510053,3.3595109181045157,280.4386428742303,2.1836251504681554,292.9780420150964,3.6201956029349667,283.10491873373206,3.1217423864699665
mid-term Future,1,8.4.3,ssp370,282.22429096752467,3.2110645195298995,272.2773460427107,3.949055843109224,280.41206455881866,2.372664028736054,292.96708705052083,3.503692335292044,283.05945470357426,3.0310068169267916
mid-term Future,1,8.4.4,ssp370,282.6744055979608,2.8693940822301167,272.69270233905974,2.3211361357666873,280.8934539839388,1.910703452088586,293.0836847871898,3.7791400330319327,283.84960081954534,3.462555704077521
mid-term Future,1,8.4.5,ssp370,284.44343140371683,2.8379333674424974,272.5870515650817,2.2536267224601834,283.6711874069254,2.2165186166170603,295.92645207156306,3.684485645605168,285.37231341362224,3.189748522697201
mid-term Future,1,8.4.6,ssp370,285.6530397629565,2.869242212826526,273.98574700334933,1.9263843898505593,284.888560478931,2.361133542081907,296.69234408751777,3.663084041864977,286.8351561904033,3.515352535709157
mid-term Future,1,8.4.7,ssp370,286.8618144198194,2.8820415855831953,275.05135649533236,1.9061604641055963,286.1752888706553,2.3870214700941794,298.01667437470473,3.6542558829680694,287.99026450530675,3.5695322192944126
mid-term Future,1,8.4.8,ssp370,286.924058761146,2.8906063539140465,275.4981943675073,2.0002680723897512,286.12108330967806,2.342357209465849,297.7410217243692,3.5952373469394168,288.1304670226897,3.615408512767363
mid-term Future,1,8.4.9,ssp370,285.40704700426005,2.8812320740525426,275.0464281032349,2.2576825883868956,283.89886060804366,1.9965222082007177,296.0070942312738,3.7594451742068564,286.48936627014086,3.5061420524112137
mid-term Future,1,8.5.1,ssp370,287.0859868887085,2.776126447620216,277.4371377767115,2.823759340227807,285.20631021914375,2.0447917986945416,296.8757135279282,2.8999385580809225,288.6572786102288,3.343089978497879
mid-term Future,1,8.5.2,ssp370,288.39446445178896,2.6863642647323793,278.1055439968378,2.166025526597452,287.5344583075267,1.9724059237717935,298.411965115174,3.262165079116823,289.339329134157,3.3420330578565682
mid-term Future,1,8.5.3,ssp370,291.70693224306063,2.5497684734054182,284.07212919767693,2.1563363226362,290.23520059373067,2.028058610662171,298.670306073479,2.7936254119873034,293.7259822008112,3.220821070199488
mid-term Future,1,8.5.4,ssp370,283.7899660557043,3.073209641994916,273.9697306420443,3.9955930131562267,281.3988773231797,2.42674476075715,294.18946026636206,2.70599061385445,285.43177638252234,3.183352985392723
mid-term Future,1,9.2.1,ssp370,274.9126787839276,3.5224785717809457,260.97606756459936,4.807512852731625,273.17783072724995,1.6351773031684065,289.22618167400356,4.412960917586863,276.0160145175488,3.255949422167972
mid-term Future,1,9.2.2,ssp370,275.48963173722274,3.8713192855513308,260.77468623191754,5.812634293288852,273.2842763071501,1.6161239928435331,290.3976824324027,4.4910159123203055,277.2393978691883,3.599688636849552
mid-term Future,1,9.2.3,ssp370,280.0563332850154,3.2307177575124624,266.63807919243646,3.822577266318273,278.7544349313452,1.9429816675690281,293.5221456345268,3.991419882981674,281.0649394575092,3.176626797699188
mid-term Future,1,9.2.4,ssp370,283.17922288344056,2.867292203483382,270.14092564783994,2.5107297007380365,282.3669979996252,2.105050629174296,295.7075442326587,3.718159957761351,284.26378406721574,3.131276727555944
mid-term Future,1,9.3.1,ssp370,275.45121281080344,3.4807686285309534,263.0184508407198,4.773684636514066,273.75246314437527,1.7424568075971787,288.8851011330148,4.479933181430981,275.91604450144405,2.9459203658793967
