Year,City,Scenario,CDDMmean,CDDMmean_min,CDDMmean_min_model,CDDMmean_max,CDDMmean_max_model,CDDMmax,CDDMmax_min,CDDMmax_min_model,CDDMmax_max,CDDMmax_max_model
2072,Guadalajara,ssp585,2056.9077565511034,1937.055629938296,CNRM-ESM2-1,2140.934100619226,EC-Earth3,2659.345522423942,2529.734390813649,CNRM-ESM2-1,2744.932931241118,EC-Earth3
2073,Guadalajara,ssp585,2065.4903829863542,2019.875902071863,EC-Earth3,2139.3747458718003,ACCESS-CM2,2644.564464407252,2583.523259665745,CNRM-ESM2-1,2696.18453674316,ACCESS-CM2
2074,Guadalajara,ssp585,2079.907340725982,1943.839719321508,CNRM-ESM2-1,2218.053281333226,EC-Earth3,2601.9880705862292,2508.523366477269,CNRM-ESM2-1,2712.4151844371413,EC-Earth3
2075,Guadalajara,ssp585,2017.7576143206943,1908.7127842296225,CNRM-ESM2-1,2077.484322010384,EC-Earth3,2626.414487619107,2586.845415704897,ACCESS-CM2,2694.146029108217,EC-Earth3
2076,Guadalajara,ssp585,2137.399134641701,2028.9188598632772,CNRM-ESM2-1,2264.979930392175,EC-Earth3,2690.923786140206,2606.1902832031205,CNRM-ESM2-1,2825.1417616410645,EC-Earth3
2077,Guadalajara,ssp585,2016.8296254013494,1886.9914020885092,CNRM-ESM2-1,2155.263936545629,ACCESS-CM2,2624.782215187762,2503.6389129638637,CNRM-ESM2-1,2734.602189220077,ACCESS-CM2
2078,Guadalajara,ssp585,2107.543973934286,2005.3143640691555,ACCESS-CM2,2196.2566345214805,CNRM-ESM2-1,2677.7523671468057,2508.569586736502,ACCESS-CM2,2848.667519031867,CNRM-ESM2-1
2079,Guadalajara,ssp585,1999.8915037212919,1828.095800642531,EC-Earth3,2132.377564586289,ACCESS-CM2,2564.6689778645796,2379.999507279826,EC-Earth3,2700.9702450838918,ACCESS-CM2
2080,Guadalajara,ssp585,2097.1042372732413,2077.48921051025,ACCESS-CM2,2124.177150240808,EC-Earth3,2693.622941543112,2601.502192271835,ACCESS-CM2,2743.614043357151,CNRM-ESM2-1
2081,Guadalajara,ssp585,2067.3101422396535,2043.222834222964,EC-Earth3,2110.270180858261,ACCESS-CM2,2640.774857214721,2605.941916448416,CNRM-ESM2-1,2668.0057536732024,EC-Earth3
2082,Guadalajara,ssp585,2103.9333657466973,2087.206868674535,EC-Earth3,2119.524867387248,ACCESS-CM2,2720.2438638398103,2625.579654762957,ACCESS-CM2,2790.016339111324,CNRM-ESM2-1
2083,Guadalajara,ssp585,2158.8904686667665,2078.745451216261,CNRM-ESM2-1,2239.538373496312,ACCESS-CM2,2691.9758196281623,2550.040945989432,CNRM-ESM2-1,2813.857875199747,ACCESS-CM2
2084,Guadalajara,ssp585,2165.9513335719216,2066.531824146614,CNRM-ESM2-1,2223.739225075458,ACCESS-CM2,2794.2962712143362,2721.9483772971366,CNRM-ESM2-1,2872.972321111501,EC-Earth3
2085,Guadalajara,ssp585,2117.227571383386,2075.544642777873,CNRM-ESM2-1,2194.2863454645294,ACCESS-CM2,2683.943024328979,2655.4699829101523,EC-Earth3,2712.984557828032,ACCESS-CM2
2086,Guadalajara,ssp585,2096.5622511892575,2067.999055758386,CNRM-ESM2-1,2112.151430719546,ACCESS-CM2,2666.12973040956,2648.521184470432,CNRM-ESM2-1,2682.632473754879,EC-Earth3
2087,Guadalajara,ssp585,2188.0081856005086,2117.7602633389524,CNRM-ESM2-1,2224.818736405803,EC-Earth3,2812.856273951671,2791.9535075794524,CNRM-ESM2-1,2836.383505803885,EC-Earth3
2088,Guadalajara,ssp585,2220.4519362940896,2129.123952553485,CNRM-ESM2-1,2305.163977050777,ACCESS-CM2,2826.952041256062,2760.784798916899,EC-Earth3,2939.6663269042924,ACCESS-CM2
2089,Guadalajara,ssp585,2174.6737383755735,2130.5283214222272,CNRM-ESM2-1,2198.2668558294085,ACCESS-CM2,2769.1066124193553,2691.3115994540085,ACCESS-CM2,2874.7031954678578,EC-Earth3
2090,Guadalajara,ssp585,2161.206817580711,2135.6716201782187,ACCESS-CM2,2206.371082375262,EC-Earth3,2672.8254100452727,2582.8324970592107,ACCESS-CM2,2804.2024325284046,EC-Earth3
2091,Guadalajara,ssp585,2156.9515879775504,2104.3495910644497,EC-Earth3,2219.5992262406744,CNRM-ESM2-1,2714.748425292965,2632.9953555020384,ACCESS-CM2,2829.441682017929,CNRM-ESM2-1
2092,Guadalajara,ssp585,2317.7800499655946,2256.52384171919,CNRM-ESM2-1,2361.1627077969592,ACCESS-CM2,2888.0556280887445,2849.7757449063342,ACCESS-CM2,2910.2007881858085,EC-Earth3
2093,Guadalajara,ssp585,2172.372831818548,2083.186641068889,CNRM-ESM2-1,2221.5328609119724,ACCESS-CM2,2770.14019747647,2750.1451274524998,ACCESS-CM2,2792.2118693958587,EC-Earth3
2094,Guadalajara,ssp585,2196.563212955356,2179.354141651497,CNRM-ESM2-1,2212.6643015081195,ACCESS-CM2,2785.332089233394,2744.7806920831817,EC-Earth3,2852.486770352446,CNRM-ESM2-1
2095,Guadalajara,ssp585,2238.873453729799,2144.572622541944,CNRM-ESM2-1,2319.482553378015,EC-Earth3,2796.498740178884,2710.221188354488,CNRM-ESM2-1,2896.0924388538665,EC-Earth3
2096,Guadalajara,ssp585,2300.1537568988183,2213.4894144231585,CNRM-ESM2-1,2440.777281882541,EC-Earth3,2818.6695243141826,2657.8009954279078,ACCESS-CM2,2999.812088567556,EC-Earth3
2097,Guadalajara,ssp585,2303.1261360399617,2208.541095802997,CNRM-ESM2-1,2378.2933679754046,EC-Earth3,2899.8418465354184,2864.8174324729184,ACCESS-CM2,2926.428789728334,EC-Earth3
2098,Guadalajara,ssp585,2289.7944286924385,2269.75458637584,ACCESS-CM2,2311.7191249500584,EC-Earth3,2883.1986876516585,2725.886269031867,ACCESS-CM2,3022.79584960937,CNRM-ESM2-1
2099,Guadalajara,ssp585,2231.41565977154,2209.33398201682,CNRM-ESM2-1,2273.467995799668,ACCESS-CM2,2762.038081036188,2648.593042269616,ACCESS-CM2,2872.880266779115,CNRM-ESM2-1
2016,Halifax,ssp585,177.5544192898668,118.21052925356068,CNRM-ESM2-1,256.8627604822969,EC-Earth3,237.82882893880318,151.94348754882907,CNRM-ESM2-1,305.2455597908278,EC-Earth3
2017,Halifax,ssp585,92.9602582049633,79.40344927387926,ACCESS-CM2,114.07981892247442,CNRM-ESM2-1,154.2039156349765,125.64689862651294,ACCESS-CM2,189.15216714182307,CNRM-ESM2-1
2018,Halifax,ssp585,151.34585377683013,123.53490433231562,CNRM-ESM2-1,166.68595709031712,EC-Earth3,215.79928582304376,195.83976184475915,CNRM-ESM2-1,242.8564890215485,ACCESS-CM2
2019,Halifax,ssp585,173.87453560777985,151.53210429530083,EC-Earth3,216.9320973057912,ACCESS-CM2,254.58086501911225,211.2963530509714,EC-Earth3,304.9591180616821,ACCESS-CM2
2020,Halifax,ssp585,188.52599782636187,144.07320645240125,EC-Earth3,215.02669697423255,ACCESS-CM2,241.10816315681814,184.93750708795463,EC-Earth3,275.84579920615045,ACCESS-CM2
2021,Halifax,ssp585,215.73069195491118,96.0219248125638,CNRM-ESM2-1,350.9455133253541,EC-Earth3,289.469697029361,177.68003441595351,CNRM-ESM2-1,407.54129146452993,EC-Earth3
2022,Halifax,ssp585,145.4930575463088,112.25969189059415,EC-Earth3,167.87825140184066,CNRM-ESM2-1,219.46677193590486,187.44837134576693,EC-Earth3,238.21870845671728,CNRM-ESM2-1
2023,Halifax,ssp585,161.821307930896,79.87941796087522,CNRM-ESM2-1,203.9844769877783,EC-Earth3,216.3572498608671,141.6931400422135,CNRM-ESM2-1,269.3565933719769,ACCESS-CM2
2024,Halifax,ssp585,117.82773257019778,98.93084893995788,EC-Earth3,154.87505158455235,ACCESS-CM2,190.94017819640544,167.67176100207993,CNRM-ESM2-1,237.0088168236527,ACCESS-CM2
2025,Halifax,ssp585,159.95643441805365,97.90548755276652,CNRM-ESM2-1,213.53675448510063,ACCESS-CM2,246.53663106938947,183.6448531612281,CNRM-ESM2-1,327.905343135712,ACCESS-CM2
2026,Halifax,ssp585,180.48629242271602,152.24178535707617,EC-Earth3,235.4997608800099,ACCESS-CM2,252.2820208805875,199.40182357295967,EC-Earth3,326.8397712953642,ACCESS-CM2
2027,Halifax,ssp585,165.85831850113505,140.63650030320775,ACCESS-CM2,192.1695751559361,CNRM-ESM2-1,246.29735140236585,216.6172400689905,EC-Earth3,289.2170309743585,CNRM-ESM2-1
2028,Halifax,ssp585,150.11981233986572,117.2642904958426,CNRM-ESM2-1,175.5450977940725,ACCESS-CM2,205.79652421192563,199.54127216954504,ACCESS-CM2,214.56957614037395,EC-Earth3
2029,Halifax,ssp585,184.00252715080114,168.2146251063203,CNRM-ESM2-1,201.32217485981704,EC-Earth3,260.88416780861587,236.91548284715336,EC-Earth3,279.0638937673272,CNRM-ESM2-1
2030,Halifax,ssp585,160.51900848060612,60.0682869203635,CNRM-ESM2-1,272.9402857626649,EC-Earth3,212.22916548534207,103.71172682239236,CNRM-ESM2-1,323.09892420615046,EC-Earth3
2031,Halifax,ssp585,226.57865905761832,212.8487695509398,ACCESS-CM2,249.5993185720148,EC-Earth3,274.47624715169394,251.6202215379296,ACCESS-CM2,296.13537440146297,EC-Earth3
2032,Halifax,ssp585,231.83810165569466,181.3148714127089,CNRM-ESM2-1,257.3271181168108,ACCESS-CM2,303.7478145476323,250.3510783533908,CNRM-ESM2-1,334.0233581542982,ACCESS-CM2
2033,Halifax,ssp585,211.1650892032101,172.30230791645778,CNRM-ESM2-1,273.7325293756312,EC-Earth3,256.19078953240626,199.99735245243312,CNRM-ESM2-1,337.6869999054952,EC-Earth3
2034,Halifax,ssp585,177.17749087426066,119.83245603499948,CNRM-ESM2-1,231.2080378378601,EC-Earth3,235.55396945092093,180.0711776241188,CNRM-ESM2-1,281.2791033344896,EC-Earth3
2035,Halifax,ssp585,135.11253481629154,84.32130560105918,CNRM-ESM2-1,185.33019231980947,EC-Earth3,207.63256829374677,170.2538026871229,CNRM-ESM2-1,230.85527383127612,ACCESS-CM2
2036,Halifax,ssp585,230.3508709323033,188.6006969821078,ACCESS-CM2,274.38329329952245,EC-Earth3,314.9521487656472,310.33433385049256,ACCESS-CM2,320.9161928238419,CNRM-ESM2-1
2037,Halifax,ssp585,216.03655503796108,200.5896436137549,EC-Earth3,225.87019525343487,ACCESS-CM2,292.12501437279604,251.2655923166593,EC-Earth3,333.75857189547764,CNRM-ESM2-1
2038,Halifax,ssp585,200.4107677828891,147.62396131946284,CNRM-ESM2-1,264.6721289850061,EC-Earth3,322.9061717043653,286.4806727255557,ACCESS-CM2,369.13061995967854,EC-Earth3
2039,Halifax,ssp585,241.51091682680303,200.28146116195293,CNRM-ESM2-1,308.22789237730086,EC-Earth3,313.58536219443175,285.0895852365813,CNRM-ESM2-1,361.4169311523451,EC-Earth3
2040,Halifax,ssp585,205.39756348312656,161.58882406911647,CNRM-ESM2-1,289.5601465040652,EC-Earth3,257.322416309645,227.207498858053,CNRM-ESM2-1,292.09116447202763,EC-Earth3
2041,Halifax,ssp585,186.45950281286855,158.1338256835947,CNRM-ESM2-1,202.93576837355195,ACCESS-CM2,243.48615309192402,230.6761035550036,CNRM-ESM2-1,255.7690937657522,ACCESS-CM2
2042,Halifax,ssp585,183.66001094695153,86.69644361926734,CNRM-ESM2-1,262.1104271673398,EC-Earth3,272.36658988050334,108.63895125850624,CNRM-ESM2-1,364.7035524429824,ACCESS-CM2
2043,Halifax,ssp585,285.3311606786596,168.84968547205867,CNRM-ESM2-1,455.0044804726892,EC-Earth3,358.34201036678974,263.7529096049658,CNRM-ESM2-1,467.9513455298653,EC-Earth3
2044,Halifax,ssp585,219.9571895476321,128.511934735699,CNRM-ESM2-1,296.97568123110005,EC-Earth3,278.35330128003307,206.6305939705152,CNRM-ESM2-1,357.05062236170744,EC-Earth3
2045,Halifax,ssp585,208.18985681021186,179.87071031139826,ACCESS-CM2,252.20405076550009,EC-Earth3,304.364124716483,280.55866384198697,CNRM-ESM2-1,333.52755953881166,EC-Earth3
2046,Halifax,ssp585,199.96949141307644,150.21558394893611,CNRM-ESM2-1,269.5221642278867,EC-Earth3,263.80863713090247,219.024032297443,CNRM-ESM2-1,302.3164592127657,EC-Earth3
2047,Halifax,ssp585,227.82327821793208,166.27795981130393,CNRM-ESM2-1,294.60101574313387,EC-Earth3,266.8143358456203,202.0790484028488,CNRM-ESM2-1,314.3300312657523,EC-Earth3
2048,Halifax,ssp585,274.20786926925945,176.91213664393374,ACCESS-CM2,389.6686297016772,EC-Earth3,332.65503658171747,210.6258359847542,ACCESS-CM2,467.8772451093133,EC-Earth3
2049,Halifax,ssp585,178.92315516318146,161.6977537093634,EC-Earth3,197.45104340584143,ACCESS-CM2,264.645955075501,252.79323848601425,CNRM-ESM2-1,272.758836512413,ACCESS-CM2
2050,Halifax,ssp585,167.04996944960826,132.63169417842835,CNRM-ESM2-1,194.61608906407616,ACCESS-CM2,222.1152152769038,193.63898138230945,CNRM-ESM2-1,264.5933148784035,ACCESS-CM2
2051,Halifax,ssp585,195.66750393119014,164.99497887396151,CNRM-ESM2-1,213.52788981776183,EC-Earth3,266.75819505260955,240.45162845734745,EC-Earth3,300.3530218308983,ACCESS-CM2
2052,Halifax,ssp585,265.41470530520326,215.56668021909772,CNRM-ESM2-1,363.94497286889,EC-Earth3,332.66978799143277,275.7903164771308,CNRM-ESM2-1,395.01394495810376,EC-Earth3
2053,Halifax,ssp585,273.2911754649185,213.9468324722793,ACCESS-CM2,365.04857541976577,EC-Earth3,323.8630431472628,276.101861572267,CNRM-ESM2-1,417.1842948667479,EC-Earth3
2054,Halifax,ssp585,190.8011096585192,151.5210426576686,CNRM-ESM2-1,228.6011406683164,ACCESS-CM2,245.38700817477434,213.86140491116544,CNRM-ESM2-1,276.6366311350188,ACCESS-CM2
2055,Halifax,ssp585,278.137660529025,228.67522770051144,ACCESS-CM2,372.5201805853089,EC-Earth3,351.0158221501188,302.1550245715737,CNRM-ESM2-1,426.9645848428063,EC-Earth3
2056,Halifax,ssp585,225.81622081469584,218.52961179671863,EC-Earth3,234.76223912393013,ACCESS-CM2,298.41782692529944,266.32194528887464,EC-Earth3,314.8335905997996,ACCESS-CM2
2057,Halifax,ssp585,143.36666633852147,89.6537322013614,CNRM-ESM2-1,181.93156482327475,EC-Earth3,206.2759231403319,171.4594096522185,CNRM-ESM2-1,225.09865092616036,EC-Earth3
2058,Halifax,ssp585,224.8616586664683,117.51923306372952,CNRM-ESM2-1,282.72693894909395,ACCESS-CM2,277.3306708223088,149.96015270602413,CNRM-ESM2-1,366.4463445848047,ACCESS-CM2
2059,Halifax,ssp585,233.1414019512886,184.27907616400068,CNRM-ESM2-1,304.4186115880178,EC-Earth3,287.9132735057556,217.47052061019525,CNRM-ESM2-1,380.2260708716621,EC-Earth3
2060,Halifax,ssp585,275.1228267874781,170.64864029422992,CNRM-ESM2-1,393.2080868628731,EC-Earth3,319.421299497544,238.3963195800792,CNRM-ESM2-1,409.8093771657648,EC-Earth3
2061,Halifax,ssp585,224.07174114924723,160.07396958874233,ACCESS-CM2,330.7558892034728,EC-Earth3,292.9550101987789,229.04354287424516,ACCESS-CM2,367.0670156171257,EC-Earth3
2062,Halifax,ssp585,231.3572679417119,194.6259235997364,CNRM-ESM2-1,291.49132591986,EC-Earth3,307.346385668684,254.38042779738024,ACCESS-CM2,407.8181534305708,EC-Earth3
2063,Halifax,ssp585,229.06223144531359,182.520692788402,ACCESS-CM2,291.76343748031235,EC-Earth3,294.602306669503,255.12933526808325,ACCESS-CM2,352.21440311555057,EC-Earth3
2064,Halifax,ssp585,316.9149373044263,180.8470667685242,CNRM-ESM2-1,395.6286659486847,EC-Earth3,369.9586580666176,254.28263845136203,CNRM-ESM2-1,443.79628256521073,ACCESS-CM2
2065,Halifax,ssp585,287.74232696205195,222.1228100192175,CNRM-ESM2-1,374.8251249251843,EC-Earth3,350.6759164461539,280.3796619046131,CNRM-ESM2-1,424.2557717600191,EC-Earth3
2066,Halifax,ssp585,300.16767289356636,233.2795747818496,CNRM-ESM2-1,391.5205275012615,EC-Earth3,385.9627479471199,341.7000687137738,CNRM-ESM2-1,443.03512671686144,EC-Earth3
2067,Halifax,ssp585,294.7413184053168,270.2677406557158,ACCESS-CM2,329.8590759277358,EC-Earth3,344.8589765651265,289.9562287361404,ACCESS-CM2,381.0786697879929,EC-Earth3
2068,Halifax,ssp585,243.52573019048327,111.79549412881248,CNRM-ESM2-1,342.97580152942425,ACCESS-CM2,309.91251470094215,183.6905121834056,CNRM-ESM2-1,466.0674972041977,ACCESS-CM2
2069,Halifax,ssp585,270.1761693810916,179.734279411071,CNRM-ESM2-1,332.001887167655,EC-Earth3,327.80937828146136,221.8735979633958,CNRM-ESM2-1,392.4612556703642,ACCESS-CM2
2070,Halifax,ssp585,280.1752670124025,192.6316201486906,ACCESS-CM2,434.0433484477396,EC-Earth3,350.21816019037846,259.501222278227,ACCESS-CM2,483.6637364541345,EC-Earth3
2071,Halifax,ssp585,255.35274809150405,195.83401252992803,CNRM-ESM2-1,312.37157474641015,ACCESS-CM2,316.1054884387613,276.2470663747491,CNRM-ESM2-1,391.8178289598048,ACCESS-CM2
2072,Halifax,ssp585,320.2701922673063,240.01775374874083,CNRM-ESM2-1,450.0617259363988,EC-Earth3,392.749790511594,303.50461701423995,CNRM-ESM2-1,499.06435665007695,EC-Earth3
2073,Halifax,ssp585,271.1626365087377,208.008832476217,CNRM-ESM2-1,325.5928229547328,EC-Earth3,329.06608958910994,267.0913294638368,CNRM-ESM2-1,377.5775467411177,ACCESS-CM2
2074,Halifax,ssp585,285.1317604967356,202.50403009230212,CNRM-ESM2-1,372.5839220600757,EC-Earth3,347.4659721128416,248.25395054971145,CNRM-ESM2-1,466.2165186728215,EC-Earth3
2075,Halifax,ssp585,308.3945873957822,223.99854509907496,CNRM-ESM2-1,382.9237573439092,ACCESS-CM2,350.87031348443935,235.7024390435999,CNRM-ESM2-1,445.4138331259467,ACCESS-CM2
2076,Halifax,ssp585,369.00592982794797,218.0350461898325,CNRM-ESM2-1,488.1628801899587,EC-Earth3,440.7020429713766,259.2489854381943,CNRM-ESM2-1,572.462631914694,EC-Earth3
2077,Halifax,ssp585,314.1550087221221,207.0497890349368,CNRM-ESM2-1,478.7458931215364,EC-Earth3,366.6682804887027,276.2039885490182,CNRM-ESM2-1,531.0014880764886,EC-Earth3
2078,Halifax,ssp585,351.28404783843797,193.6081777265005,CNRM-ESM2-1,452.390425946637,EC-Earth3,416.7968357537396,281.7907748314653,CNRM-ESM2-1,492.27129496912937,EC-Earth3
2079,Halifax,ssp585,330.48093576739046,254.3121141003036,CNRM-ESM2-1,438.689068701961,EC-Earth3,387.4839814216873,342.81744168189385,CNRM-ESM2-1,448.27057652627417,EC-Earth3
2080,Halifax,ssp585,361.870920948317,316.39099111249493,CNRM-ESM2-1,401.4923128189593,EC-Earth3,449.84298135080786,432.0754837528365,CNRM-ESM2-1,465.5901107295881,EC-Earth3
2081,Halifax,ssp585,366.57654957104893,331.0564381261039,CNRM-ESM2-1,397.0824721797836,EC-Earth3,421.180787117252,412.1595787786683,CNRM-ESM2-1,429.3068363312765,ACCESS-CM2
2082,Halifax,ssp585,390.39911823888133,223.29434213946053,CNRM-ESM2-1,474.8449113415151,ACCESS-CM2,449.8565990160885,294.9803523894292,CNRM-ESM2-1,562.4629676080536,ACCESS-CM2
2083,Halifax,ssp585,303.61734028477946,228.00653538857856,CNRM-ESM2-1,448.0669779131503,EC-Earth3,369.1871971868713,321.436647870465,ACCESS-CM2,461.04063661636974,EC-Earth3
2084,Halifax,ssp585,319.54872722010583,198.02611812468604,CNRM-ESM2-1,396.1929441390513,EC-Earth3,393.75724500430664,243.34316819714076,CNRM-ESM2-1,473.3861639207424,ACCESS-CM2
2085,Halifax,ssp585,414.5763633153786,303.757826479021,CNRM-ESM2-1,562.2897596789961,EC-Earth3,500.81785462082206,403.4230165543108,CNRM-ESM2-1,633.6228681010597,EC-Earth3
2086,Halifax,ssp585,383.1573633009403,324.99067451723306,ACCESS-CM2,450.7731972971287,EC-Earth3,407.96066914220154,351.9806532336832,ACCESS-CM2,462.5110164519295,EC-Earth3
2087,Halifax,ssp585,356.3586024130559,316.8026835780003,EC-Earth3,414.4508650256757,ACCESS-CM2,408.6172398721031,360.35698655651584,EC-Earth3,486.993487351942,ACCESS-CM2
2088,Halifax,ssp585,357.0543423888518,224.63438543504392,CNRM-ESM2-1,490.2788864627978,EC-Earth3,443.4535143780465,299.33147760206765,CNRM-ESM2-1,559.6475513089102,EC-Earth3
2089,Halifax,ssp585,422.53263923891274,358.555145460561,ACCESS-CM2,524.2836876653872,EC-Earth3,495.77875609039137,460.55713343466607,ACCESS-CM2,557.5721016176302,EC-Earth3
2090,Halifax,ssp585,334.34841840190415,258.1777544575366,CNRM-ESM2-1,399.24662209787846,ACCESS-CM2,385.9131333874132,305.41813433247364,CNRM-ESM2-1,460.6242224908661,ACCESS-CM2
2091,Halifax,ssp585,392.941361884662,293.4704423473741,CNRM-ESM2-1,464.2981562460636,EC-Earth3,458.9048755932893,370.7798467820703,CNRM-ESM2-1,524.9825065366698,ACCESS-CM2
2092,Halifax,ssp585,416.7567506523557,346.84814079038705,CNRM-ESM2-1,548.3635445871676,EC-Earth3,489.1301039172772,428.37073147681593,CNRM-ESM2-1,604.1609325778114,EC-Earth3
2093,Halifax,ssp585,411.14890537057016,354.5967841363737,CNRM-ESM2-1,484.6333010765829,EC-Earth3,465.3710301553063,417.1752386277735,CNRM-ESM2-1,522.5727255544369,EC-Earth3
2094,Halifax,ssp585,395.0120308496634,354.40451473113166,EC-Earth3,437.9693923457992,ACCESS-CM2,440.2931415516858,368.1111145019546,EC-Earth3,529.7042805333306,ACCESS-CM2
2095,Halifax,ssp585,380.122862260061,348.60233095230745,ACCESS-CM2,419.35759562830896,EC-Earth3,432.579631321406,385.1446413101706,ACCESS-CM2,464.48994140625126,EC-Earth3
2096,Halifax,ssp585,470.6633468463871,330.3325974987414,CNRM-ESM2-1,546.5715093797269,ACCESS-CM2,532.2395019531265,379.9832641601576,CNRM-ESM2-1,629.1401030509718,ACCESS-CM2
2097,Halifax,ssp585,434.8782698436465,249.25033234627145,CNRM-ESM2-1,594.0570483792229,EC-Earth3,498.5533695344017,319.9938547442049,CNRM-ESM2-1,634.0632188366322,EC-Earth3
2098,Halifax,ssp585,391.30090545326294,229.5253306727266,CNRM-ESM2-1,524.8008311610085,ACCESS-CM2,441.7564133510809,310.5656458700868,CNRM-ESM2-1,566.4432325793867,ACCESS-CM2
2099,Halifax,ssp585,441.34454447428544,373.9572414275154,CNRM-ESM2-1,540.547789247576,EC-Earth3,470.74944996167415,417.45192024477217,CNRM-ESM2-1,553.6518714166474,EC-Earth3
2016,Houston,ssp585,1562.2205234103724,1483.3702377319328,EC-Earth3,1629.9307174682608,CNRM-ESM2-1,1771.1381835937475,1684.103344726561,EC-Earth3,1835.9832590738904,CNRM-ESM2-1
2017,Houston,ssp585,1467.349897427029,1344.2714742024743,CNRM-ESM2-1,1535.4188161214192,ACCESS-CM2,1681.6728441026462,1553.4859029134116,CNRM-ESM2-1,1768.7246866861956,ACCESS-CM2
2018,Houston,ssp585,1498.240133972167,1463.3156494140626,CNRM-ESM2-1,1518.862377827961,ACCESS-CM2,1725.6055746120853,1692.7707346598283,CNRM-ESM2-1,1773.043234456378,ACCESS-CM2
2019,Houston,ssp585,1498.7598276774086,1472.6093668619792,ACCESS-CM2,1512.2167358398422,CNRM-ESM2-1,1689.097477213539,1640.2721445719376,ACCESS-CM2,1757.3671508789034,CNRM-ESM2-1
2020,Houston,ssp585,1530.2203882853184,1463.2132212320964,CNRM-ESM2-1,1621.136447143554,EC-Earth3,1744.457076348197,1666.999615478515,CNRM-ESM2-1,1812.648783365884,EC-Earth3
2021,Houston,ssp585,1514.2422051323774,1388.9621536254883,CNRM-ESM2-1,1614.620009358722,EC-Earth3,1709.534287516274,1580.0526855468731,CNRM-ESM2-1,1806.2836456298803,EC-Earth3
2022,Houston,ssp585,1543.6458827039921,1391.9895249430328,EC-Earth3,1804.135738118487,ACCESS-CM2,1764.881530083548,1636.046317545571,CNRM-ESM2-1,2008.9236256917288,ACCESS-CM2
2023,Houston,ssp585,1504.3869462754985,1377.7444005330406,ACCESS-CM2,1700.3103591918923,EC-Earth3,1744.1412597656226,1637.52854003906,CNRM-ESM2-1,1924.176132202146,EC-Earth3
2024,Houston,ssp585,1614.5413458930113,1465.977088419596,CNRM-ESM2-1,1725.4653798421214,ACCESS-CM2,1822.119295586478,1649.0569885253897,CNRM-ESM2-1,1977.3462331136036,ACCESS-CM2
2025,Houston,ssp585,1529.3808545600032,1355.5556775919588,CNRM-ESM2-1,1636.8985153198223,ACCESS-CM2,1721.3511478000194,1550.3724761962872,CNRM-ESM2-1,1836.4114898681617,ACCESS-CM2
2026,Houston,ssp585,1553.9309943305109,1477.7656845092758,EC-Earth3,1638.3208358764634,CNRM-ESM2-1,1777.3330315483915,1706.4648101806615,EC-Earth3,1851.2757893880184,CNRM-ESM2-1
